path	ext	bytes	category	target_module_hint
src/aa/wincslc/cdom/Release/BuildLog.htm	.htm	38016	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/cdom/cdom.vcproj	.vcproj	5253	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/cdom/cdom.vcproj.FPLWIN.Fastpath.user	.user	1389	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/cli/Debug/BuildLog.htm	.htm	7054	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/cli/Debug/vc80.idb	.idb	1461248	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/cli/Debug/vc80.pdb	.pdb	520192	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/cli/ReadMe.txt	.txt	907	TEXT_RESOURCE	cslc-aa
src/aa/wincslc/cli/Release/BuildLog.htm	.htm	6590	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/cli/cli.vcproj	.vcproj	4185	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/cli/cli.vcproj.FPLWIN.Fastpath.user	.user	1389	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/csim/Debug/BuildLog.htm	.htm	5240	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/csim/Debug/vc80.idb	.idb	461824	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/csim/Debug/vc80.pdb	.pdb	454656	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/csim/ReadMe.txt	.txt	910	TEXT_RESOURCE	cslc-aa
src/aa/wincslc/csim/Release/BuildLog.htm	.htm	5348	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/csim/csim.vcproj	.vcproj	4293	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/csim/csim.vcproj.FPLWIN.Fastpath.user	.user	1389	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/cslom/Debug/BuildLog.htm	.htm	76552	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/cslom/Debug/vc80.idb	.idb	1002496	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/cslom/Debug/vc80.pdb	.pdb	1429504	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/cslom/ReadMe.txt	.txt	913	TEXT_RESOURCE	cslc-aa
src/aa/wincslc/cslom/Release/BuildLog.htm	.htm	76260	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/cslom/cslom.vcproj	.vcproj	6454	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/cslom/cslom.vcproj.FPLWIN.Fastpath.user	.user	1389	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/cslomGens/Debug/BuildLog.htm	.htm	17890	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/cslomGens/Debug/vc80.idb	.idb	740352	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/cslomGens/Debug/vc80.pdb	.pdb	1069056	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/cslomGens/ReadMe.txt	.txt	925	TEXT_RESOURCE	cslc-aa
src/aa/wincslc/cslomGens/Release/BuildLog.htm	.htm	13162	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/cslomGens/cslomGens.vcproj	.vcproj	4737	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/cslomGens/cslomGens.vcproj.FPLWIN.Fastpath.user	.user	1389	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/debug/adapter.lib	.lib	12710500	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/debug/main.ilk	.ilk	15639464	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/debug/main.pdb	.pdb	44747776	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/debug/main.suo	.suo	2560	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/designChecker/Debug/BuildLog.htm	.htm	10060	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/designChecker/Debug/vc80.idb	.idb	551936	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/designChecker/Debug/vc80.pdb	.pdb	1085440	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/designChecker/ReadMe.txt	.txt	937	TEXT_RESOURCE	cslc-aa
src/aa/wincslc/designChecker/Release/BuildLog.htm	.htm	10160	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/designChecker/designChecker.vcproj	.vcproj	3895	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/designChecker/designChecker.vcproj.FPLWIN.Fastpath.user	.user	1389	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/main/Debug/BuildLog.htm	.htm	7248	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/main/Debug/main.exe.embed.manifest	.manifest	403	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/main/Debug/main.exe.embed.manifest.res	.res	468	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/main/Debug/main.exe.intermediate.manifest.xml	.xml	385	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/main/Debug/mt.dep	.dep	66	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/main/Debug/vc80.idb	.idb	2780160	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/main/Debug/vc80.pdb	.pdb	2805760	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/main/ReadMe.txt	.txt	1288	TEXT_RESOURCE	cslc-aa
src/aa/wincslc/main/Release/BuildLog.htm	.htm	11016	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/main/main.cpp	.cpp	157	PORT_CPP_TO_JAVA	cslc-aa
src/aa/wincslc/main/main.exe	.exe	13561856	BINARY_BUILD_ARTIFACT	cslc-aa
src/aa/wincslc/main/main.vcproj	.vcproj	5588	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/main/main.vcproj.FPLWIN.FPL.user	.user	1452	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/main/main.vcproj.FPLWIN.Fastpath.user	.user	1483	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/main/stdafx.cpp	.cpp	291	PORT_CPP_TO_JAVA	cslc-aa
src/aa/wincslc/main/stdafx.h	.h	376	PORT_HEADER_TO_JAVA	cslc-aa
src/aa/wincslc/parserCsl/Debug/BuildLog.htm	.htm	13690	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/parserCsl/Debug/vc80.idb	.idb	1010688	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/parserCsl/Debug/vc80.pdb	.pdb	1617920	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/parserCsl/ReadMe.txt	.txt	925	TEXT_RESOURCE	cslc-aa
src/aa/wincslc/parserCsl/Release/BuildLog.htm	.htm	30784	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/parserCsl/parserCsl.vcproj	.vcproj	5812	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/parserCsl/parserCsl.vcproj.FPLWIN.Fastpath.user	.user	1389	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/parserVerilog/Debug/BuildLog.htm	.htm	15012	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/parserVerilog/Debug/vc80.idb	.idb	789504	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/parserVerilog/Debug/vc80.pdb	.pdb	1036288	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/parserVerilog/ReadMe.txt	.txt	937	TEXT_RESOURCE	cslc-aa
src/aa/wincslc/parserVerilog/Release/BuildLog.htm	.htm	14796	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/parserVerilog/parserVerilog.vcproj	.vcproj	5901	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/parserVerilog/parserVerilog.vcproj.FPLWIN.Fastpath.user	.user	1389	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/preproc/Debug/BuildLog.htm	.htm	4792	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/preproc/Debug/Preproc.obj	.obj	791867	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/preproc/Debug/vc80.idb	.idb	2042880	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/preproc/Debug/vc80.pdb	.pdb	1085440	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/preproc/ReadMe.txt	.txt	919	TEXT_RESOURCE	cslc-aa
src/aa/wincslc/preproc/Release/BuildLog.htm	.htm	4828	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/preproc/preproc.vcproj	.vcproj	4016	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/release/bla.txt	.txt	273	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/release/main.ilk	.ilk	15769292	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/support/Debug/BuildLog.htm	.htm	5066	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/support/Debug/vc80.idb	.idb	429056	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/support/Debug/vc80.pdb	.pdb	454656	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/support/ReadMe.txt	.txt	919	TEXT_RESOURCE	cslc-aa
src/aa/wincslc/support/Release/BuildLog.htm	.htm	5182	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/support/support.vcproj	.vcproj	4698	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/support/support.vcproj.FPLWIN.Fastpath.user	.user	1389	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/warnerr/Debug/BuildLog.htm	.htm	6182	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/warnerr/Debug/vc80.idb	.idb	330752	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/warnerr/Debug/vc80.pdb	.pdb	307200	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/warnerr/ReadMe.txt	.txt	919	TEXT_RESOURCE	cslc-aa
src/aa/wincslc/warnerr/Release/BuildLog.htm	.htm	6286	BUILD_TREE_OR_OUTPUT	cslc-aa
src/aa/wincslc/warnerr/warnerr.vcproj	.vcproj	4039	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/warnerr/warnerr.vcproj.FPLWIN.Fastpath.user	.user	1389	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/wincslc.ncb	.ncb	9718784	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/wincslc.sln	.sln	12089	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/wincslc.suo	.suo	127488	IDE_PROJECT_FILE	cslc-aa
src/aa/wincslc/wincslcvar.bat	.bat	267	SCRIPT_TO_PYTHON_OR_SHELL	cslc-aa
src/autorouter/Autorouter.cpp	.cpp	94932	PORT_CPP_TO_JAVA	cslc-autorouter
src/autorouter/Autorouter.h	.h	29670	PORT_HEADER_TO_JAVA	cslc-autorouter
src/autorouter/CSLOM_ConnectionChecker.cpp	.cpp	13705	PORT_CPP_TO_JAVA	cslc-autorouter
src/autorouter/CSLOM_ConnectionChecker.h	.h	1964	PORT_HEADER_TO_JAVA	cslc-autorouter
src/autorouter/CSLOM_InstTree.cpp	.cpp	17682	PORT_CPP_TO_JAVA	cslc-autorouter
src/autorouter/CSLOM_InstTree.h	.h	19602	PORT_HEADER_TO_JAVA	cslc-autorouter
src/autorouter/CSLOM_InstTreeVisitor.cpp	.cpp	4196	PORT_CPP_TO_JAVA	cslc-autorouter
src/autorouter/CSLOM_InstTreeVisitor.h	.h	2930	PORT_HEADER_TO_JAVA	cslc-autorouter
src/autorouter/build.xml	.xml	5118	BUILD_METADATA_XML	cslc-autorouter
src/autorouter/build1.xml	.xml	4349	BUILD_METADATA_XML	cslc-autorouter
src/autorouter/old_build.xml	.xml	4288	BUILD_METADATA_XML	cslc-autorouter
src/build.xml	.xml	8286	BUILD_METADATA_XML	cslc-core
src/build.xml.template.html	.html	5407	STATIC_HTML	cslc-core
src/build1.xml	.xml	9219	BUILD_METADATA_XML	cslc-core
src/cdom/Base.h	.h	3063	PORT_HEADER_TO_JAVA	cslc-cdom
src/cdom/CDOM.cpp	.cpp	497336	PORT_CPP_TO_JAVA	cslc-cdom
src/cdom/CDOM.h	.h	263014	PORT_HEADER_TO_JAVA	cslc-cdom
src/cdom/CDOM_API.cpp	.cpp	3042	PORT_CPP_TO_JAVA	cslc-cdom
src/cdom/CDOM_API.h	.h	707	PORT_HEADER_TO_JAVA	cslc-cdom
src/cdom/CDOM_Checker.cpp	.cpp	3401	PORT_CPP_TO_JAVA	cslc-cdom
src/cdom/CDOM_Checker.h	.h	29714	PORT_HEADER_TO_JAVA	cslc-cdom
src/cdom/CDOM_Consts.h	.h	14076	PORT_HEADER_TO_JAVA	cslc-cdom
src/cdom/CDOM_SchematicCodeGenerator.cpp	.cpp	104110	PORT_CPP_TO_JAVA	cslc-cdom
src/cdom/CDOM_SchematicCodeGenerator.h	.h	47068	PORT_HEADER_TO_JAVA	cslc-cdom
src/cdom/CDOM_StimExpGenerator.cpp	.cpp	144274	PORT_CPP_TO_JAVA	cslc-cdom
src/cdom/CDOM_StimExpGenerator.h	.h	37999	PORT_HEADER_TO_JAVA	cslc-cdom
src/cdom/CDOM_SystemCGenerator.cpp	.cpp	210460	PORT_CPP_TO_JAVA	cslc-cdom
src/cdom/CDOM_SystemCGenerator.h	.h	47048	PORT_HEADER_TO_JAVA	cslc-cdom
src/cdom/CDOM_SystemCTbGenerator.h	.h	8703	PORT_HEADER_TO_JAVA	cslc-cdom
src/cdom/CDOM_Type_Map.h	.h	6780	PORT_HEADER_TO_JAVA	cslc-cdom
src/cdom/CDOM_VHDLGenerator.cpp	.cpp	233898	PORT_CPP_TO_JAVA	cslc-cdom
src/cdom/CDOM_VHDLGenerator.h	.h	55136	PORT_HEADER_TO_JAVA	cslc-cdom
src/cdom/CDOM_VerilogGenerator.cpp	.cpp	153692	PORT_CPP_TO_JAVA	cslc-cdom
src/cdom/CDOM_VerilogGenerator.h	.h	36878	PORT_HEADER_TO_JAVA	cslc-cdom
src/cdom/CDOM_VerilogStimExpMemory.cpp	.cpp	8380	PORT_CPP_TO_JAVA	cslc-cdom
src/cdom/CDOM_VerilogStimExpMemory.h	.h	235	PORT_HEADER_TO_JAVA	cslc-cdom
src/cdom/CDOM_VerilogTbGenerator.cpp	.cpp	129224	PORT_CPP_TO_JAVA	cslc-cdom
src/cdom/CDOM_VerilogTbGenerator.h	.h	36763	PORT_HEADER_TO_JAVA	cslc-cdom
src/cdom/CDOM_Visitor.cpp	.cpp	135803	PORT_CPP_TO_JAVA	cslc-cdom
src/cdom/CDOM_Visitor.h	.h	52360	PORT_HEADER_TO_JAVA	cslc-cdom
src/cdom/SystemCVectorFunc.cpp	.cpp	6523	PORT_CPP_TO_JAVA	cslc-cdom
src/cdom/SystemCVectorFunc.h	.h	1778	PORT_HEADER_TO_JAVA	cslc-cdom
src/cdom/SystemCVectorWriterTrace.cpp	.cpp	62968	PORT_CPP_TO_JAVA	cslc-cdom
src/cdom/SystemCVectorWriterTrace.h	.h	8999	PORT_HEADER_TO_JAVA	cslc-cdom
src/cdom/Tools.h	.h	2656	PORT_HEADER_TO_JAVA	cslc-cdom
src/cdom/VeriNum.cpp	.cpp	26565	PORT_CPP_TO_JAVA	cslc-cdom
src/cdom/VeriNum.h	.h	9133	PORT_HEADER_TO_JAVA	cslc-cdom
src/cdom/build.xml	.xml	4698	BUILD_METADATA_XML	cslc-cdom
src/cdom/build1.xml	.xml	4536	BUILD_METADATA_XML	cslc-cdom
src/cdom/fpl_module_class.cpp	.cpp	406	PORT_CPP_TO_JAVA	cslc-cdom
src/cdom/fpl_module_class.h	.h	366	PORT_HEADER_TO_JAVA	cslc-cdom
src/cdom/html_template.cpp	.cpp	59765	PORT_CPP_TO_JAVA	cslc-cdom
src/cdom/html_template.h	.h	21438	PORT_HEADER_TO_JAVA	cslc-cdom
src/cdom/old_build.xml	.xml	4451	BUILD_METADATA_XML	cslc-cdom
src/cdom/templateInitCDOM.cpp	.cpp	698	PORT_CPP_TO_JAVA	cslc-cdom
src/cdom/vhdl_lib/csl_util_package.vhd	.vhd	37673	OTHER	cslc-cdom
src/csim/CsimClock.cpp	.cpp	4976	PORT_CPP_TO_JAVA	cslc-csim
src/csim/CsimClock.h	.h	3296	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/CsimCmdLine.cpp	.cpp	1680	PORT_CPP_TO_JAVA	cslc-csim
src/csim/CsimCmdLine.h	.h	1606	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/CsimCmdLineExpr.cpp	.cpp	2776	PORT_CPP_TO_JAVA	cslc-csim
src/csim/CsimCmdLineExpr.h	.h	2327	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/CsimCmdLineExprId.cpp	.cpp	2669	PORT_CPP_TO_JAVA	cslc-csim
src/csim/CsimCmdLineExprId.h	.h	2282	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/CsimCmdLineExprIdClock.cpp	.cpp	2143	PORT_CPP_TO_JAVA	cslc-csim
src/csim/CsimCmdLineExprIdClock.h	.h	1596	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/CsimCmdLineExprIdMemory.cpp	.cpp	2185	PORT_CPP_TO_JAVA	cslc-csim
src/csim/CsimCmdLineExprIdMemory.h	.h	1880	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/CsimCmdLineExprIdSignal.cpp	.cpp	2274	PORT_CPP_TO_JAVA	cslc-csim
src/csim/CsimCmdLineExprIdSignal.h	.h	1678	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/CsimCmdLineExprIdUnit.cpp	.cpp	2101	PORT_CPP_TO_JAVA	cslc-csim
src/csim/CsimCmdLineExprIdUnit.h	.h	1589	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/CsimCmdLineExprNum.cpp	.cpp	1503	PORT_CPP_TO_JAVA	cslc-csim
src/csim/CsimCmdLineExprNum.h	.h	1451	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/CsimCmdLineExprOper.cpp	.cpp	6326	PORT_CPP_TO_JAVA	cslc-csim
src/csim/CsimCmdLineExprOper.h	.h	2129	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/CsimCmdLineExprTree.cpp	.cpp	14393	PORT_CPP_TO_JAVA	cslc-csim
src/csim/CsimCmdLineExprTree.h	.h	2437	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/CsimCmdLineTypeDefs.h	.h	7811	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/CsimFlipFlop.cpp	.cpp	6097	PORT_CPP_TO_JAVA	cslc-csim
src/csim/CsimFlipFlop.h	.h	3807	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/CsimFlipFlopBase.cpp	.cpp	1271	PORT_CPP_TO_JAVA	cslc-csim
src/csim/CsimFlipFlopBase.h	.h	2514	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/CsimInclude.h	.h	1423	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/CsimMain.cpp	.cpp	1129	PORT_CPP_TO_JAVA	cslc-csim
src/csim/CsimMemory.cpp	.cpp	8706	PORT_CPP_TO_JAVA	cslc-csim
src/csim/CsimMemory.h	.h	3640	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/CsimMemoryBase.cpp	.cpp	2608	PORT_CPP_TO_JAVA	cslc-csim
src/csim/CsimMemoryBase.h	.h	2935	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/CsimPort.cpp	.cpp	3720	PORT_CPP_TO_JAVA	cslc-csim
src/csim/CsimPort.h	.h	1756	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/CsimShell.cpp	.cpp	59063	PORT_CPP_TO_JAVA	cslc-csim
src/csim/CsimShell.h	.h	4861	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/CsimSignal.cpp	.cpp	13576	PORT_CPP_TO_JAVA	cslc-csim
src/csim/CsimSignal.h	.h	4118	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/CsimSignalBase.cpp	.cpp	2124	PORT_CPP_TO_JAVA	cslc-csim
src/csim/CsimSignalBase.h	.h	2166	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/CsimSimulator.cpp	.cpp	8058	PORT_CPP_TO_JAVA	cslc-csim
src/csim/CsimSimulator.h	.h	4129	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/CsimSupport.h	.h	3145	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/CsimTypeDefs.h	.h	10337	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/CsimUnit.cpp	.cpp	6468	PORT_CPP_TO_JAVA	cslc-csim
src/csim/CsimUnit.h	.h	5064	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/CsimVectorWriter.cpp	.cpp	3259	PORT_CPP_TO_JAVA	cslc-csim
src/csim/CsimVectorWriter.h	.h	3636	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/FlipFlop.h	.h	15443	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/FlipFlopTypes.cpp	.cpp	1433	PORT_CPP_TO_JAVA	cslc-csim
src/csim/FlipFlopTypes.h	.h	1086	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/build.xml	.xml	7555	BUILD_METADATA_XML	cslc-csim
src/csim/build1.xml	.xml	5482	BUILD_METADATA_XML	cslc-csim
src/csim/csim.cpp	.cpp	31170	PORT_CPP_TO_JAVA	cslc-csim
src/csim/csim.h	.h	20449	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/csim_support.cpp	.cpp	1124	PORT_CPP_TO_JAVA	cslc-csim
src/csim/csim_support.h	.h	1068	PORT_HEADER_TO_JAVA	cslc-csim
src/csim/old_build.xml	.xml	4481	BUILD_METADATA_XML	cslc-csim
src/csl_command_shell/build.xml	.xml	8650	BUILD_METADATA_XML	cslc-command-shell
src/csl_command_shell/build1.xml	.xml	8580	BUILD_METADATA_XML	cslc-command-shell
src/csl_command_shell/cmd_shell_list.xml	.xml	30970	CONFIG_XML	cslc-command-shell
src/csl_xml_warn_error/CSLC_Errors.cpp	.cpp	729501	PORT_CPP_TO_JAVA	cslc-xml-warn-error
src/csl_xml_warn_error/CSLC_Errors.h	.h	502605	PORT_HEADER_TO_JAVA	cslc-xml-warn-error
src/csl_xml_warn_error/WESAXHandlers.cpp	.cpp	14443	PORT_CPP_TO_JAVA	cslc-xml-warn-error
src/csl_xml_warn_error/WESAXHandlers.h	.h	6077	PORT_HEADER_TO_JAVA	cslc-xml-warn-error
src/csl_xml_warn_error/build.xml	.xml	7203	BUILD_METADATA_XML	cslc-xml-warn-error
src/csl_xml_warn_error/build1.xml	.xml	6961	BUILD_METADATA_XML	cslc-xml-warn-error
src/csl_xml_warn_error/csl_warn_error.xml	.xml	1024195	CONFIG_XML	cslc-xml-warn-error
src/csl_xml_warn_error/old_build.xml	.xml	6803	BUILD_METADATA_XML	cslc-xml-warn-error
src/csl_xml_warn_error/warn_err.cpp	.cpp	14563	PORT_CPP_TO_JAVA	cslc-xml-warn-error
src/csl_xml_warn_error/warn_err.h	.h	1970	PORT_HEADER_TO_JAVA	cslc-xml-warn-error
src/csl_xml_warn_error/warn_err_print.xsl	.xsl	11841	XSL_TRANSFORM	cslc-xml-warn-error
src/csl_xml_warn_error/warnerr.pdf	.pdf	1410349	DOCUMENTATION_PDF	cslc-xml-warn-error
src/csl_xml_warn_error/we_logic.cpp	.cpp	10780	PORT_CPP_TO_JAVA	cslc-xml-warn-error
src/csl_xml_warn_error/we_logic.h	.h	3039	PORT_HEADER_TO_JAVA	cslc-xml-warn-error
src/csl_xml_warn_error/xml_parser.pl	.pl	3941	SCRIPT_TO_PYTHON	cslc-xml-warn-error
src/cslc/RLM_review_08_09_2008.doc	.doc	109568	OTHER	cslc-core
src/cslc/RLM_review_08_09_2008.odt	.odt	50305	OTHER	cslc-core
src/cslc/build.xml	.xml	7209	BUILD_METADATA_XML	cslc-core
src/cslc/build1.xml	.xml	6239	BUILD_METADATA_XML	cslc-core
src/cslc/cslc_Include.h	.h	3699	PORT_HEADER_TO_JAVA	cslc-core
src/cslc/cslc_Platform.h	.h	1195	PORT_HEADER_TO_JAVA	cslc-core
src/cslc/cslc_Support.h	.h	2691	PORT_HEADER_TO_JAVA	cslc-core
src/cslc/cslc_Typedef.cpp	.cpp	6051	PORT_CPP_TO_JAVA	cslc-core
src/cslc/cslc_Typedef.h	.h	16813	PORT_HEADER_TO_JAVA	cslc-core
src/cslc/generic_license.lic	.lic	30	OTHER	cslc-core
src/cslc/license.h	.h	14359	PORT_HEADER_TO_JAVA	cslc-core
src/cslc/license.txt	.txt	5760	TEXT_RESOURCE	cslc-core
src/cslc/new_cslc.cpp	.cpp	92411	PORT_CPP_TO_JAVA	cslc-core
src/cslc/new_cslc.h	.h	12077	PORT_HEADER_TO_JAVA	cslc-core
src/cslc/new_main.cpp	.cpp	2949	PORT_CPP_TO_JAVA	cslc-core
src/cslc/old_build.xml	.xml	5536	BUILD_METADATA_XML	cslc-core
src/cslc/output.xsl	.xsl	10220	XSL_TRANSFORM	cslc-core
src/cslc/semantic.cache	.cache	509	OTHER	cslc-core
src/cslom/Base.h	.h	3092	PORT_HEADER_TO_JAVA	cslc-cslom
src/cslom/CSLOM.cpp	.cpp	4545	PORT_CPP_TO_JAVA	cslc-cslom
src/cslom/CSLOM.h	.h	4987	PORT_HEADER_TO_JAVA	cslc-cslom
src/cslom/CSLOM_Base.cpp	.cpp	20984	PORT_CPP_TO_JAVA	cslc-cslom
src/cslom/CSLOM_Base.h	.h	20742	PORT_HEADER_TO_JAVA	cslc-cslom
src/cslom/CSLOM_Connectable.cpp	.cpp	73160	PORT_CPP_TO_JAVA	cslc-cslom
src/cslom/CSLOM_Connectable.h	.h	39763	PORT_HEADER_TO_JAVA	cslc-cslom
src/cslom/CSLOM_Declarations.h	.h	33838	PORT_HEADER_TO_JAVA	cslc-cslom
src/cslom/CSLOM_Exprs.cpp	.cpp	147674	PORT_CPP_TO_JAVA	cslc-cslom
src/cslom/CSLOM_Exprs.h	.h	46978	PORT_HEADER_TO_JAVA	cslc-cslom
src/cslom/CSLOM_Isa.cpp	.cpp	20471	PORT_CPP_TO_JAVA	cslc-cslom
src/cslom/CSLOM_Isa.h	.h	7040	PORT_HEADER_TO_JAVA	cslc-cslom
src/cslom/CSLOM_MemoryMap.cpp	.cpp	33102	PORT_CPP_TO_JAVA	cslc-cslom
src/cslom/CSLOM_MemoryMap.h	.h	12594	PORT_HEADER_TO_JAVA	cslc-cslom
src/cslom/CSLOM_Misc.cpp	.cpp	33312	PORT_CPP_TO_JAVA	cslc-cslom
src/cslom/CSLOM_Misc.h	.h	12740	PORT_HEADER_TO_JAVA	cslc-cslom
src/cslom/CSLOM_Ranges.cpp	.cpp	60488	PORT_CPP_TO_JAVA	cslc-cslom
src/cslom/CSLOM_Ranges.h	.h	22468	PORT_HEADER_TO_JAVA	cslc-cslom
src/cslom/CSLOM_Scoping.cpp	.cpp	22861	PORT_CPP_TO_JAVA	cslc-cslom
src/cslom/CSLOM_Scoping.h	.h	16119	PORT_HEADER_TO_JAVA	cslc-cslom
